,at,v,ap,rh,pe
7687,28.98,62.66,1009.1,52.62,438.45
7688,19.76,48.92,1010.48,46.57,456.69
7689,29.73,67.25,1017.64,37.79,439.06
7690,5.17,39.33,1009.68,94.19,485.46
7691,26.9,66.48,1004.47,54.71,432.95
7692,17.1,43.52,1020.3,70.51,461.51
7693,20.54,59.39,1014.07,84.15,445.41
7694,28.8,73.4,1011.34,54.01,439.65
7695,27.99,71.64,1007.79,72.67,437.81
7696,16.45,44.68,1018.6,85.14,462.66
7697,33.01,69.88,1006.71,53.25,433.5
7698,11.95,40.69,1015.62,85.34,475.4
7699,31.54,77.24,1007.83,62.98,430.07
7700,33.11,69.75,1008.88,42.08,437.19
7701,30.25,71.8,1010.87,60.4,437.28
7702,14.56,40.89,1010.94,79.57,467.53
7703,11.83,38.25,1013.36,85.33,473.31
7704,21.53,52.84,1005.06,88.22,444.04
7705,30.27,64.05,1011.93,65.72,438.68
7706,9.39,39.66,1019.22,75.33,482.16
7707,24.22,49.82,1014.61,66.82,452.2
7708,10.1,41.17,1019.18,84.87,479.95
7709,22.59,60.32,1016.84,78.58,447.17
7710,27.51,71.32,1007.59,80.02,433.16
7711,8.39,36.3,1015.39,62.23,479.57
7712,11.94,39.28,1017.04,89.88,475.59
7713,9.72,41.44,1015.17,84.41,481.85
7714,25.6,59.15,1013.31,67.02,441.11
7715,12.65,41.93,1023.07,65.05,479.53
7716,26.26,73.06,1009.35,91.65,435.41
7717,23.78,69.71,1008.79,83.17,443.06
7718,18.02,53.16,1013.41,82.84,458.01
7719,21.45,66.05,1014.81,73.73,453.38
7720,28.02,63.9,1013.96,46.2,444.42
7721,26.97,67.32,1014.35,55.07,439.61
7722,19.46,66.86,1012.74,66.2,454.89
7723,14.82,44.2,1018.98,72.8,465.73
7724,20.25,59.8,1015.3,82.69,453.81
7725,26.18,52.36,1013.46,56.65,453.54
7726,19.46,47.03,1013.9,88.86,460.57
7727,12.52,40.24,1020.45,97.41,470.56
7728,14.91,40.73,1017.44,86.91,458.99
7729,24.27,63.9,1013.5,61.09,450.26
7730,20.36,65.27,1011.73,70.8,445.67
7731,8.32,39.64,1010.93,78.21,479.69
7732,17.35,42.86,1014.62,74.16,465.16
7733,15.52,43.7,1015.8,76.27,466.38
7734,10.71,39.61,1018.72,73.66,473.77
7735,10.77,41.46,1021.42,87.18,479.22
7736,23.57,61.47,1009.27,84.17,435.82
7737,19.73,56.65,1020.7,69.49,457.46
7738,31.9,73.42,1010.82,60.58,432.27
7739,26.77,64.45,1013.26,44.56,449.1
7740,19.05,44.06,1017.02,73.76,454.28
7741,29.39,69.89,1013.92,47.36,434.27
7742,16.42,40.56,1020.36,50.62,472.17
7743,27.23,66.48,1005.23,52.38,432.55
7744,24.02,70.94,1008.0,79.55,441.57
7745,22.44,58.16,1017.28,63.68,452.71
7746,25.14,67.32,1013.96,41.78,435.39
7747,25.42,73.21,1001.91,93.78,432.04
7748,25.9,71.73,1010.18,74.83,434.84
7749,8.14,36.24,1013.15,87.85,480.25
7750,31.13,67.45,1015.02,41.34,435.14
7751,21.52,46.21,1010.62,67.62,449.08
7752,29.23,75.6,1017.72,52.26,438.92
7753,33.5,70.8,1008.99,57.24,433.19
7754,20.37,44.58,1016.77,66.22,463.2
7755,23.19,45.61,1013.18,73.46,454.62
7756,20.88,56.85,1010.91,84.28,440.08
7757,12.59,40.03,1018.76,85.4,471.63
7758,23.24,63.76,1010.1,79.16,441.35
7759,9.42,41.4,1029.99,88.41,477.01
7760,9.87,40.81,1017.17,84.25,473.2
7761,11.22,41.93,1023.13,69.35,480.71
7762,7.79,41.16,1023.17,97.11,471.82
7763,13.9,41.17,1016.84,72.9,468.96
7764,30.69,74.16,1012.71,60.89,435.17
7765,27.16,59.87,1011.78,58.84,446.38
7766,26.58,62.39,1006.36,68.98,438.66
7767,23.99,45.87,1007.63,52.62,443.66
7768,10.68,37.92,1009.59,65.05,474.03
7769,16.16,52.05,1013.19,75.37,463.09
7770,22.69,58.46,1017.74,75.21,443.47
7771,10.6,41.17,1018.38,87.92,478.47
7772,27.14,70.32,1007.08,73.08,427.21
7773,23.22,59.15,1014.58,75.18,443.7
7774,26.27,59.44,1012.23,58.77,443.67
7775,14.73,39.52,1017.01,74.21,470.45
7776,33.08,69.75,1009.03,43.69,434.98
7777,32.31,66.44,1009.6,63.92,428.44
7778,25.14,63.47,1012.58,70.27,443.93
7779,10.42,44.85,1014.18,88.36,479.03
7780,21.97,58.79,1010.93,86.7,448.8
7781,29.86,64.79,1017.37,44.8,439.89
7782,20.35,50.9,1012.6,72.43,453.5
7783,7.91,37.8,1020.59,61.0,483.49
7784,27.54,75.6,1018.26,57.89,440.87
7785,27.07,66.93,1017.32,55.38,446.48
7786,23.32,66.48,1003.92,72.25,436.26
7787,27.16,66.44,1011.2,73.37,431.85
7788,29.72,68.08,1010.72,53.46,430.36
7789,8.33,39.72,1020.24,82.84,479.12
7790,25.56,74.67,1016.62,76.1,435.81
7791,28.93,74.78,1009.48,56.4,437.34
7792,10.08,40.72,1022.7,67.3,480.8
7793,13.7,42.86,1030.68,79.77,470.28
7794,9.43,41.4,1028.42,84.92,479.28
7795,24.3,69.94,1007.02,62.14,438.92
7796,8.27,38.56,1016.47,66.6,485.31
7797,27.24,44.89,1009.61,51.89,442.84
7798,9.0,39.18,1024.38,84.91,483.26
7799,25.99,74.67,1016.59,83.39,434.7
7800,30.45,43.21,1011.35,63.59,438.68
7801,21.04,69.48,1011.07,89.92,439.53
7802,7.19,39.37,1019.67,70.77,480.4
7803,14.42,44.66,1016.1,93.89,461.34
7804,21.47,60.77,1018.06,85.73,444.02
7805,28.68,73.77,1004.72,87.01,431.66
7806,26.71,59.39,1014.24,66.45,439.33
7807,25.65,78.92,1010.83,86.56,434.78
7808,17.33,42.28,1007.97,50.33,462.26
7809,13.64,44.88,1019.85,56.86,466.66
7810,15.79,58.86,1015.85,91.91,455.15
7811,25.38,71.73,1009.97,72.6,434.44
7812,13.01,41.17,1017.26,76.2,469.48
7813,8.88,41.54,1019.05,80.77,484.99
7814,22.67,62.52,1016.47,65.63,449.34
7815,15.25,46.36,1019.69,95.83,461.68
7816,17.9,48.98,1014.17,80.4,453.02
7817,33.75,64.96,1002.54,39.28,432.62
7818,27.59,54.2,1013.1,51.61,439.31
7819,31.88,70.36,1006.2,57.51,438.42
7820,24.82,66.48,1006.4,70.21,433.62
7821,22.38,49.3,1003.56,83.83,441.0
7822,32.91,73.68,1014.49,50.62,426.28
7823,9.97,41.62,1013.99,96.02,464.86
7824,22.78,58.59,1012.84,65.55,445.45
7825,8.81,44.68,1023.06,93.93,479.24
7826,28.85,71.32,1009.09,76.9,435.13
7827,15.21,35.4,1016.31,58.26,468.18
7828,14.22,45.01,1014.17,70.14,464.06
7829,25.6,66.48,1006.16,69.34,435.12
7830,17.09,42.42,1009.03,72.01,464.11
7831,10.2,40.67,1016.15,73.2,482.26
7832,7.4,41.04,1024.44,90.9,477.69
7833,13.64,34.03,1018.32,62.2,469.61
7834,15.84,41.66,1009.69,62.81,465.5
7835,22.95,70.98,1005.36,93.76,438.83
7836,23.07,65.27,1013.24,58.38,443.42
7837,25.52,63.94,1017.81,41.54,440.32
7838,23.24,68.31,1009.71,80.8,440.78
7839,32.46,74.33,1012.61,37.07,427.87
7840,8.94,41.38,1021.5,79.45,479.95
7841,17.67,45.09,1014.26,51.92,457.67
7842,23.82,44.89,1009.39,74.69,445.45
7843,19.67,60.77,1017.33,88.13,444.87
7844,26.23,59.07,1008.2,78.93,440.18
7845,10.03,43.13,1014.85,70.09,482.16
7846,7.65,41.01,1024.31,97.17,475.89
7847,27.98,67.17,1007.32,75.29,440.68
7848,13.74,43.71,1025.45,86.62,465.24
7849,17.79,43.52,1020.65,68.29,458.57
7850,7.55,42.85,1011.21,93.25,484.93
7851,19.77,54.42,1011.73,89.26,458.21
7852,24.89,66.49,1010.15,65.65,436.39
7853,4.97,38.91,1018.99,89.86,489.96
7854,14.64,39.31,1008.84,79.3,462.72
7855,28.71,71.64,1005.21,71.11,432.05
7856,25.15,68.61,1011.03,53.59,447.91
7857,24.28,71.98,1006.34,90.45,432.47
7858,30.28,74.67,1016.45,55.76,428.27
7859,13.7,43.22,1012.01,71.57,463.99
7860,28.19,62.6,1017.34,46.95,449.61
7861,24.73,71.14,1009.07,68.87,437.55
7862,30.44,68.84,1010.97,55.34,438.31
7863,7.54,38.56,1016.49,69.1,486.76
7864,24.39,70.72,1009.78,82.25,442.04
7865,14.68,58.2,1018.5,83.3,458.51
7866,10.14,42.02,1003.19,96.51,472.17
7867,7.9,40.0,1018.74,79.55,474.5
7868,6.76,39.22,1013.91,77.0,487.08
7869,23.57,66.75,1018.06,80.19,439.71
7870,27.37,76.2,1006.03,67.07,435.64
7871,18.97,50.59,1016.01,74.9,459.68
7872,13.01,41.49,1019.82,92.86,466.5
7873,6.9,39.81,1016.74,88.24,481.88
7874,27.89,68.12,1012.78,48.72,435.69
7875,21.1,62.66,1011.19,83.49,448.8
7876,23.19,49.82,1014.59,70.52,451.08
7877,29.58,76.2,1008.37,60.73,433.91
7878,27.51,73.67,1005.71,76.75,431.97
7879,28.51,74.78,1009.84,59.06,434.43
7880,24.77,57.17,1010.66,73.0,441.12
7881,27.25,50.05,1006.53,60.64,439.63
7882,17.4,43.14,1018.51,75.31,457.59
7883,25.77,63.31,1012.76,65.98,439.98
7884,26.13,71.25,999.8,88.47,430.6
7885,30.05,73.68,1014.95,70.6,434.92
7886,34.18,78.05,1010.71,66.77,432.1
7887,15.11,43.67,1012.06,91.75,467.82
7888,12.11,41.17,1019.46,62.59,475.53
7889,22.21,69.71,1009.69,96.85,440.14
7890,25.37,59.14,1017.27,78.07,437.19
7891,16.62,52.05,1011.96,67.81,457.89
7892,6.03,41.17,1019.81,84.2,488.57
7893,29.82,69.75,1010.09,65.02,442.6
7894,31.3,70.79,1004.3,54.37,428.75
7895,24.74,59.21,1012.18,74.2,440.36
7896,18.4,50.16,1011.51,98.07,453.78
7897,8.23,40.77,1011.92,90.59,479.24
7898,24.71,60.77,1016.67,69.7,443.52
7899,30.07,70.04,1010.84,55.74,426.35
7900,7.45,39.61,1017.88,79.73,478.89
7901,14.07,40.78,1024.67,72.66,456.71
7902,8.69,41.04,1026.87,80.28,477.2
7903,23.94,51.95,1008.61,73.42,448.67
7904,13.15,42.44,1014.51,99.53,469.34
7905,22.44,63.47,1012.02,91.08,444.65
7906,24.67,68.61,1010.71,57.47,450.64
7907,7.07,37.49,1010.35,87.19,481.58
7908,14.8,44.21,1021.59,89.24,466.21
7909,22.83,41.1,1002.0,38.62,449.99
7910,10.29,40.0,1021.46,90.6,479.58
7911,22.42,59.43,1007.12,90.56,440.99
7912,21.85,63.86,1020.16,68.84,445.62
7913,10.64,39.61,1018.33,66.81,471.48
7914,8.99,39.04,1021.99,75.98,483.35
7915,32.27,71.85,1008.06,59.28,429.72
7916,27.27,67.9,1006.36,62.12,436.64
7917,15.69,44.6,1014.06,61.51,462.07
7918,27.47,69.98,1008.53,58.72,431.11
7919,6.69,36.24,1013.35,91.09,483.82
7920,11.7,43.41,1016.08,62.27,467.51
7921,25.06,65.46,1014.37,38.82,443.03
7922,25.61,60.32,1015.77,56.48,443.96
7923,21.17,59.8,1016.06,77.73,455.66
7924,22.35,65.61,1016.27,73.93,448.41
7925,17.0,45.09,1013.52,88.32,458.94
7926,27.51,63.73,1009.97,66.14,440.81
7927,21.39,62.96,1019.49,72.24,452.68
7928,26.86,72.58,1009.22,88.39,428.69
7929,22.69,59.44,1012.97,83.47,446.43
7930,25.82,69.68,1012.69,89.94,439.58
7931,26.36,54.5,1015.35,66.87,451.81
7932,9.14,42.44,1014.48,92.03,481.46
7933,26.65,73.18,1012.27,83.12,437.7
7934,29.8,64.69,1006.6,54.43,437.85
7935,23.48,65.12,1015.82,60.83,445.66
7936,21.81,65.06,1014.6,66.41,447.13
7937,15.94,41.76,1023.32,67.17,462.44
7938,9.99,41.82,1033.14,68.36,475.75
7939,15.34,36.99,1007.87,94.59,464.58
7940,26.45,75.6,1017.42,74.5,436.89
7941,16.46,61.27,1020.02,74.54,456.64
7942,7.93,42.28,1008.43,85.57,484.75
7943,7.94,43.65,1018.75,59.45,479.8
7944,21.19,42.48,1013.43,80.52,469.76
7945,20.84,65.06,1016.88,71.93,445.74
7946,17.25,43.14,1018.34,76.17,462.8
7947,14.48,40.83,1009.42,81.74,469.64
7948,26.96,73.68,1013.81,84.77,429.48
7949,6.85,37.49,1011.01,84.53,483.12
7950,12.64,41.79,1016.38,92.65,461.46
7951,17.3,58.59,1015.52,87.17,454.88
7952,26.16,59.87,1013.24,71.92,446.73
7953,25.04,70.36,1006.56,75.91,436.47
7954,27.92,74.99,1005.47,75.13,431.76
7955,26.67,59.44,1012.01,58.83,441.29
7956,24.81,59.87,1018.56,61.18,444.89
7957,16.71,42.99,1007.72,75.35,465.09
7958,23.07,65.46,1014.07,46.77,446.19
7959,18.04,44.88,1017.96,66.3,461.13
7960,17.07,41.35,1005.88,83.43,464.6
7961,25.42,67.25,1017.92,68.61,439.43
7962,9.48,40.8,1023.82,78.98,485.36
7963,11.9,39.16,1016.53,84.59,477.75
7964,9.96,41.55,1002.59,65.86,475.91
7965,27.06,64.45,1008.72,54.21,443.1
7966,10.26,39.13,1010.94,87.78,474.16
7967,31.46,71.8,1010.75,54.88,434.96
7968,28.07,66.17,1010.58,64.11,443.77
7969,22.12,60.77,1018.01,83.87,443.97
7970,14.7,40.8,1025.78,50.96,472.85
7971,26.66,70.02,1010.88,58.37,439.99
7972,11.48,37.5,1014.38,69.75,472.9
7973,23.84,49.21,1013.1,44.72,445.44
7974,21.08,52.05,1012.28,45.25,453.4
7975,25.41,66.49,1014.06,51.09,449.2
7976,28.04,70.32,1011.28,78.16,435.42
7977,21.03,59.8,1015.86,76.63,453.86
7978,24.88,52.36,1014.45,68.39,452.31
7979,26.92,64.69,1006.66,76.14,437.62
7980,23.07,57.17,1009.84,76.8,444.08
7981,18.09,43.72,1008.64,74.15,453.02
7982,21.1,49.16,1006.76,86.08,442.78
7983,9.1,39.42,1025.28,68.78,471.85
7984,22.1,58.33,1013.71,69.09,441.31
7985,21.6,43.43,1010.28,61.87,446.4
7986,21.11,69.94,1004.37,84.26,439.91
7987,29.45,68.84,1011.64,59.7,438.41
7988,24.69,59.92,1010.12,80.58,436.33
7989,21.3,66.86,1013.04,55.43,450.56
7990,18.99,44.58,1018.29,54.71,468.35
7991,4.7,39.9,1007.45,91.02,487.78
7992,7.41,40.81,1026.15,88.96,488.48
7993,10.04,39.66,1015.84,82.31,480.63
7994,13.09,41.62,1011.82,83.14,457.29
7995,5.75,42.07,1004.24,78.23,485.23
7996,20.65,48.41,1008.38,91.02,447.35
7997,8.84,42.49,1010.28,89.09,481.58
7998,18.18,67.71,1004.5,87.26,449.24
7999,13.71,45.08,1023.35,82.93,468.43
8000,24.47,75.23,1012.43,75.25,441.07
8001,24.34,70.79,1006.82,85.66,433.83
8002,27.98,67.9,1006.3,73.53,436.08
8003,15.27,41.16,1009.0,84.12,467.01
8004,30.26,76.2,1008.44,62.1,435.04
8005,15.84,52.72,1026.45,62.57,464.93
8006,26.07,69.23,1013.32,54.03,436.94
8007,19.43,52.9,1017.16,67.41,458.46
8008,27.1,73.21,1002.97,89.68,430.87
8009,13.87,38.01,1022.61,84.22,473.39
8010,26.96,72.58,1009.23,89.62,429.03
8011,30.12,69.68,1012.89,60.64,436.34
8012,15.73,38.73,1002.48,76.91,466.63
8013,7.95,41.26,1008.48,97.92,480.6
8014,3.85,35.47,1016.78,85.31,489.78
8015,21.98,55.97,1009.12,89.51,442.65
8016,13.04,40.69,1015.96,82.37,473.49
8017,10.61,41.58,1021.08,93.06,465.15
8018,25.3,49.3,1003.67,69.08,436.62
8019,22.54,63.91,1012.15,84.91,446.64
8020,16.71,40.56,1019.48,49.88,467.46
8021,3.63,38.44,1016.16,87.38,487.87
8022,12.19,40.75,1015.13,88.98,475.36
8023,13.84,42.18,1015.74,79.76,468.66
8024,12.62,40.83,1010.06,81.52,470.94
8025,13.94,41.26,1021.67,74.4,467.9
8026,29.46,71.94,1006.96,62.26,428.54
8027,14.01,45.08,1023.28,82.49,464.79
8028,11.83,44.21,1019.37,85.31,463.62
8029,14.41,43.13,1016.32,59.55,467.46
8030,17.5,42.44,1012.55,76.85,466.78
8031,10.72,39.35,1015.35,86.43,480.18
8032,17.04,40.12,1011.81,83.14,458.1
8033,26.66,73.56,1006.9,99.27,433.62
8034,5.24,38.68,1018.03,78.65,486.67
8035,8.53,40.02,1031.27,85.57,476.73
8036,31.44,64.44,1014.04,49.15,437.6
8037,10.34,41.46,1017.75,89.73,478.03
8038,26.38,59.92,1009.99,71.91,444.85
8039,24.96,77.54,1008.25,80.6,433.4
8040,24.78,58.46,1016.82,67.5,442.42
8041,20.27,56.65,1020.75,67.12,454.29
8042,22.35,58.59,1013.99,79.78,444.04
8043,26.84,70.36,1007.41,71.47,442.17
8044,12.11,41.17,1019.46,62.59,475.53
8045,24.96,60.84,1018.13,59.51,442.36
8046,8.75,36.3,1015.61,57.53,480.4
8047,11.77,42.03,1017.63,79.35,472.22
8048,28.8,70.02,1010.76,49.61,435.45
8049,8.73,39.42,1025.63,69.87,474.44
8050,23.76,58.82,1011.75,77.34,444.57
8051,13.8,44.34,1019.43,66.74,468.8
8052,7.71,40.77,1021.93,87.04,482.19
8053,15.36,40.89,1007.59,86.08,464.12
8054,27.81,64.69,1006.59,71.75,437.02
8055,24.02,77.54,1008.33,83.92,438.52
8056,30.09,76.2,1006.64,61.02,434.68
8057,20.76,51.19,1009.0,87.23,445.0
8058,30.1,47.93,1002.64,42.06,435.27
8059,25.73,62.66,1010.15,54.66,444.85
8060,25.21,64.63,1020.56,51.31,448.66
8061,18.93,48.6,1005.72,84.92,449.74
8062,28.84,75.6,1018.41,53.96,442.69
8063,32.43,68.31,1010.09,42.22,439.75
8064,25.77,58.59,1012.51,55.84,449.65
8065,18.62,44.06,1017.76,64.59,452.82
8066,6.44,39.33,1011.8,93.5,490.57
8067,5.71,45.87,1012.04,93.42,482.49
8068,28.88,54.89,1007.16,46.6,440.99
8069,8.57,41.17,1020.18,72.47,484.2
8070,7.87,41.17,1020.33,77.77,486.2
8071,19.36,68.61,1010.85,94.87,454.5
8072,10.9,40.67,1016.66,65.09,482.4
8073,21.34,48.06,1014.49,63.23,458.13
8074,16.69,53.82,1015.39,63.62,458.96
8075,25.3,71.29,1007.86,62.98,437.17
8076,27.14,63.13,1013.38,75.68,438.82
8077,15.27,56.89,1013.28,86.92,456.72
8078,14.62,42.86,1015.56,84.5,470.79
8079,26.65,58.41,1013.53,65.83,442.66
8080,28.84,75.6,1018.41,53.96,442.69
8081,12.88,43.8,1023.19,59.18,468.19
8082,5.82,40.78,1024.82,96.01,470.02
8083,13.74,44.21,1023.26,84.2,466.67
8084,8.05,40.62,1018.16,73.67,477.2
8085,15.91,44.99,1010.93,62.81,459.73
8086,12.25,41.38,1021.81,59.0,474.77
8087,20.4,57.85,1011.14,92.47,450.07
8088,27.39,66.93,1017.16,53.75,441.04
8089,27.76,65.59,1010.8,67.29,439.03
8090,24.44,47.93,1003.13,67.04,440.53
8091,9.51,43.79,1016.02,79.81,481.12
8092,22.02,46.93,1014.32,55.92,451.92
8093,12.67,41.16,1016.92,92.8,462.35
8094,27.24,66.75,1017.78,69.6,433.65
8095,28.33,68.27,1008.09,50.37,432.66
8096,9.15,41.82,1032.88,75.11,477.78
8097,15.25,39.58,1012.1,73.05,466.21
8098,6.71,39.37,1020.28,71.15,487.05
8099,16.38,47.45,1010.08,88.86,450.69
8100,32.0,71.85,1008.44,53.59,427.95
8101,22.86,62.4,1010.59,78.24,445.66
8102,7.39,39.81,1019.45,85.02,482.99
8103,11.54,40.77,1022.13,83.5,465.61
8104,9.73,40.22,1011.48,87.88,481.42
8105,12.54,41.62,1010.86,83.42,461.08
8106,12.34,40.62,1016.28,53.6,466.47
8107,29.05,71.85,1008.6,78.69,428.39
8108,31.23,72.58,1006.61,60.8,427.58
8109,22.68,70.47,1010.86,82.8,441.47
8110,9.93,40.67,1018.08,69.74,485.23
8111,22.0,59.54,1004.55,95.25,439.37
8112,18.8,44.78,1009.65,46.0,462.79
8113,29.67,71.98,1005.16,67.75,425.14
8114,30.93,70.83,1010.61,46.13,440.59
8115,25.67,68.3,1017.16,74.19,435.89
8116,13.64,43.71,1024.41,84.46,468.85
8117,25.8,65.38,1009.3,52.28,450.5
8118,14.65,39.28,1014.04,77.98,470.41
8119,34.18,67.9,1005.87,30.34,425.5
8120,17.8,62.26,1011.81,89.81,451.62
8121,19.14,56.65,1020.84,82.97,458.06
8122,26.11,73.17,1009.8,65.18,434.94
8123,14.74,43.99,1023.13,86.31,461.82
8124,5.5,39.04,1021.46,78.91,478.65
8125,25.96,68.08,1010.86,67.07,435.84
8126,27.28,47.93,1003.46,59.22,438.0
8127,9.65,41.03,1021.09,64.97,481.68
8128,29.05,65.74,1013.29,60.02,440.74
8129,23.66,69.51,1012.9,52.59,435.39
8130,27.2,49.16,1005.33,46.73,440.57
8131,30.0,61.5,1009.4,48.63,435.6
8132,6.63,39.37,1020.33,76.18,489.16
8133,24.17,59.44,1012.66,78.53,447.13
8134,8.35,42.85,1010.46,90.13,483.63
8135,11.68,40.55,1022.21,85.76,475.13
8136,9.48,44.71,1019.12,66.43,478.42
8137,10.74,40.05,1015.45,87.33,477.93
8138,8.62,39.66,1015.18,89.59,482.99
8139,24.41,52.3,1006.28,70.33,442.62
8140,14.55,40.73,1018.36,89.12,458.82
8141,31.15,69.59,1007.82,64.96,431.37
8142,16.28,42.99,1007.5,77.27,464.13
8143,25.17,64.79,1017.87,63.26,442.15
8144,25.59,61.08,1013.19,77.28,443.91
8145,5.34,39.22,1012.73,81.42,472.66
8146,12.53,42.03,1017.57,81.57,469.18
8147,10.98,37.5,1011.12,97.51,472.34
8148,23.23,64.69,1008.12,76.6,444.01
8149,28.5,64.84,1011.47,54.41,441.74
8150,4.83,38.44,1015.35,72.94,485.32
8151,8.01,40.62,1015.62,86.43,476.22
8152,27.56,68.08,1010.8,59.18,433.95
8153,25.68,70.17,1001.38,85.89,433.92
8154,9.56,44.71,1021.13,64.6,487.92
8155,24.04,59.43,1007.6,76.98,437.51
8156,15.62,40.89,1007.01,79.21,466.15
8157,26.24,49.82,1014.9,55.58,452.41
8158,7.04,41.74,1021.91,88.55,488.99
8159,18.44,39.72,1001.14,66.83,460.44
8160,24.21,70.98,1007.02,95.57,441.78
8161,5.62,43.65,1017.9,77.43,481.69
8162,10.6,40.22,1011.37,85.81,477.62
8163,20.88,57.85,1012.39,85.47,450.87
8164,29.35,68.31,1010.46,46.2,445.86
8165,8.75,40.77,1021.99,86.46,478.85
8166,9.14,40.6,1015.34,88.91,483.57
8167,15.29,38.73,1000.9,81.17,468.62
8168,14.03,49.15,1020.5,83.65,467.16
8169,28.33,64.96,999.71,69.66,427.42
8170,8.3,36.08,1020.63,80.42,481.6
8171,11.17,44.77,1018.2,79.6,470.85
8172,16.62,54.3,1017.99,63.76,459.59
8173,20.85,48.7,1007.11,87.2,449.57
8174,14.35,46.18,1016.63,87.76,461.74
8175,10.32,42.28,1008.82,75.66,481.09
8176,21.55,44.05,1005.69,84.05,443.48
8177,13.17,38.52,1018.5,83.77,468.82
8178,23.21,58.49,1010.97,74.34,448.09
8179,12.15,71.14,1019.56,86.06,462.51
8180,15.9,41.35,1006.28,78.2,464.03
8181,7.79,42.03,1017.74,91.48,477.26
8182,30.51,60.75,1009.86,51.0,435.57
8183,15.52,36.99,1006.86,89.7,467.9
8184,16.88,56.89,1014.01,82.1,457.0
8185,11.88,41.58,1016.56,90.18,465.47
8186,16.98,43.7,1015.07,53.51,464.01
8187,14.84,43.69,1016.31,68.67,472.07
8188,25.76,65.48,1017.82,54.77,441.14
8189,27.02,61.86,1012.38,70.28,442.67
8190,22.08,41.54,1014.21,73.73,458.74
8191,19.69,56.65,1020.86,70.02,454.87
8192,25.69,59.54,1004.05,81.69,439.06
8193,4.78,42.85,1013.07,94.72,479.09
8194,28.32,47.93,1003.26,54.5,439.5
8195,14.69,35.71,1015.78,57.34,467.39
8196,9.84,36.66,1026.7,70.02,477.62
8197,14.57,44.84,1023.46,87.2,464.58
8198,28.31,66.17,1009.75,72.66,444.51
8199,29.09,70.98,1007.86,80.35,439.34
8200,28.55,66.51,1015.46,34.04,432.59
8201,28.24,65.27,1013.43,48.74,439.36
8202,14.86,44.85,1016.19,67.43,468.87
8203,26.3,77.95,1009.45,78.72,437.95
8204,13.83,42.86,1030.77,75.09,470.21
8205,8.47,41.03,1021.72,70.16,485.1
8206,26.94,59.87,1011.66,58.34,448.6
8207,28.11,70.98,1007.76,85.6,431.83
8208,13.23,52.72,1026.4,75.78,465.26
8209,16.36,53.82,1015.05,71.95,461.62
8210,13.85,44.9,1019.11,76.79,467.2
8211,21.38,60.84,1017.94,82.83,445.8
8212,28.55,65.27,1013.34,48.95,437.62
8213,8.51,42.32,1015.08,84.89,476.6
8214,22.28,59.92,1009.36,95.38,437.85
8215,18.83,47.83,1005.58,77.07,454.23
8216,24.54,60.29,1017.42,58.94,447.67
8217,9.73,41.01,1021.76,97.71,469.11
8218,24.34,59.54,1004.01,87.07,440.63
8219,14.12,39.52,1016.79,75.89,472.32
8220,25.47,70.36,1005.79,77.73,437.02
8221,26.49,71.73,1010.07,74.48,431.06
8222,11.01,42.02,995.24,98.62,473.96
8223,13.86,40.66,1017.15,83.82,463.49
8224,18.77,50.66,1014.89,87.34,457.07
8225,26.13,47.93,1002.81,66.19,441.28
8226,9.16,42.44,1014.43,93.67,480.98
8227,11.72,40.55,1020.74,86.22,474.7
8228,15.09,39.52,1017.05,72.43,469.8
8229,15.71,39.3,1019.2,62.28,462.84
8230,12.16,45.0,1021.51,50.52,482.99
8231,22.32,47.93,1004.07,86.95,440.21
8232,15.26,46.18,1013.68,98.58,463.6
8233,13.56,41.48,1008.53,87.2,459.76
8234,24.34,62.96,1019.7,61.44,446.09
8235,24.65,71.98,1006.46,91.11,431.77
8236,5.19,40.78,1025.24,95.07,482.46
8237,11.76,40.96,1023.22,81.31,475.18
8238,14.74,42.77,1017.71,76.59,463.61
8239,13.12,39.18,1023.11,64.33,471.44
8240,21.84,58.86,1014.13,69.67,445.16
8241,28.41,75.6,1018.48,56.07,440.28
8242,27.27,72.24,1010.69,78.09,432.35
8243,14.03,44.88,1019.6,57.63,465.51
8244,31.63,69.59,1008.66,61.81,436.89
8245,24.32,59.14,1017.46,80.14,438.08
8246,14.12,42.86,1011.84,88.29,471.86
8247,28.83,64.96,1000.05,63.57,429.13
8248,7.99,36.08,1020.08,83.2,481.35
8249,12.62,40.92,1021.85,81.41,465.68
8250,12.51,41.14,1027.36,87.86,463.79
8251,22.71,59.43,1005.68,83.52,441.24
8252,13.11,38.73,1005.89,89.02,473.38
8253,26.58,70.98,1008.96,77.36,434.41
8254,3.31,39.42,1024.05,84.31,487.19
8255,32.55,69.89,1013.87,40.09,428.84
8256,7.26,36.08,1021.47,83.15,483.58
8257,18.53,48.98,1014.24,74.29,452.73
8258,25.61,74.22,1010.26,75.15,438.45
8259,16.09,50.59,1015.69,84.41,463.64
8260,8.49,36.25,1029.7,84.41,480.35
8261,7.64,42.28,1008.49,83.42,483.74
8262,26.01,58.41,1013.56,70.84,443.74
8263,22.22,66.05,1016.15,80.58,442.95
8264,15.29,44.88,1018.85,73.67,463.32
8265,28.07,64.09,1005.41,64.09,436.61
8266,18.27,50.16,1011.07,95.91,451.76
8267,13.25,44.92,1024.11,89.34,469.18
8268,18.61,63.09,1019.37,83.08,449.81
